text,cleaned_text,rating,sentiment_label,tokens_word,tokens_subword
"Kích thước gói tiện lợi, Giá trị tuyệt vời cho số tiền bỏ ra, Cảm giác mềm mại và sang trọng,","kích_thước gói tiện_lợi , giá_trị tuyệt_vời cho số tiền bỏ ra , cảm_giác mềm_mại và sang_trọng ,",5,tích cực,"kích_thước gói tiện_lợi , giá_trị tuyệt_vời cho số tiền bỏ ra , cảm_giác mềm_mại và sang_trọng ,","kích_thước gói tiện_lợi , giá_trị tuyệt_vời cho số tiền bỏ ra , cảm_giác mềm_mại và sang_trọng ,"
"Lần đầu mua hàng tại shop mà ưng lắm an. Giấy mềm mịn dai, ko bị bụi. Săn sale lại được giá siêu tốt. Cảm ơn shop nhiều","lần đầu mua hàng tại shop mà ưng lắm an . giấy mềm mịn_dai , không bị bụi . săn sale lại được_giá siêu tốt . cảm_ơn shop nhiều",5,tích cực,"lần đầu mua hàng tại shop mà ưng lắm an . giấy mềm_mịn_dai , không bị bụi . săn sale lại được_giá siêu tốt . cảm_ơn shop nhiều","lần đầu mua hàng tại shop mà ưng lắm an . giấy mềm mị@@ n_@@ dai , không bị bụi . săn sale lại được_giá siêu tốt . cảm_ơn shop nhiều"
"Hiệu quả cao cho kết quả làm sạch tốt hơn, Hoàn hảo cho máy giặt cửa trước, nhận hàng bị bung nắp nên đổ ra ngoài 1 chút. Giá sale rẻ hơn mua ngoài","hiệu_quả cao cho kết_quả làm sạch tốt hơn , hoàn_hảo cho máy giặt cửa trước , nhận hàng bị bung nắp nên đổ ra ngoài 1 chút . giá sale rẻ hơn mua ngoài",5,tích cực,"hiệu_quả cao cho kết_quả làm sạch tốt hơn , hoàn_hảo cho máy giặt cửa trước , nhận hàng bị bung nắp nên đổ ra ngoài 1 chút . giá sale rẻ hơn mua ngoài","hiệu_quả cao cho kết_quả làm sạch tốt hơn , hoàn_hảo cho máy giặt cửa trước , nhận hàng bị bung nắp nên đổ ra ngoài 1 chút . giá sale rẻ hơn mua ngoài"
"225k 30 bịch Nhẹ nhàng trên da, Thiết kế đẹp mắt, Giá trị tuyệt vời cho số tiền bỏ ra, Bao bì tiện lợi,","225 k 30 bịch nhẹ_nhàng trên da , thiết_kế đẹp_mắt , giá_trị tuyệt_vời cho số tiền bỏ ra , bao_bì tiện_lợi ,",5,tích cực,"225 k 30 bịch nhẹ_nhàng trên da , thiết_kế đẹp_mắt , giá_trị tuyệt_vời cho số tiền bỏ ra , bao_bì tiện_lợi ,","225 k 30 bịch nhẹ_nhàng trên da , thiết_kế đẹp_mắt , giá_trị tuyệt_vời cho số tiền bỏ ra , bao_bì tiện_lợi ,"
"Giá trị tuyệt vời cho số tiền bỏ ra, Cảm giác mềm mại và sang trọng, Nhẹ nhàng trên da, Bao bì tiện lợi,","giá_trị tuyệt_vời cho số tiền bỏ ra , cảm_giác mềm_mại và sang_trọng , nhẹ_nhàng trên da , bao_bì tiện_lợi ,",5,tích cực,"giá_trị tuyệt_vời cho số tiền bỏ ra , cảm_giác mềm_mại và sang_trọng , nhẹ_nhàng trên da , bao_bì tiện_lợi ,","giá_trị tuyệt_vời cho số tiền bỏ ra , cảm_giác mềm_mại và sang_trọng , nhẹ_nhàng trên da , bao_bì tiện_lợi ,"
"Kích thước gói tiện lợi, Cảm giác mềm mại và sang trọng, Với hệ sinh thái tri thức y học kết hợp giữa hai trụ cột: giáo dục nghề nghiệp và khoa học – công nghệ, VIỆN HÀN LÂM Y HỌC mang đến cho bạn những giá trị công nhận mang tầm quốc tế, giúp khẳng định lợi thế cạnh tranh trên thị trường lao động và đồng hành vững chắc trong hành trình khởi sự kinh doanh lĩnh vực chăm sóc sức khỏe.","kích_thước gói tiện_lợi , cảm_giác mềm_mại và sang_trọng , với hệ_sinh_thái tri_thức y_học kết_hợp giữa hai trụ_cột giáo_dục nghề_nghiệp và khoa_học công_nghệ , viện_hàn_lâm_y_học mang đến cho bạn những giá_trị công_nhận mang tầm quốc_tế , giúp khẳng_định lợi_thế cạnh_tranh trên thị_trường lao_động và đồng_hành vững_chắc trong hành_trình khởi_sự kinh_doanh lĩnh_vực chăm_sóc sức_khỏe .",5,tích cực,"kích_thước gói tiện_lợi , cảm_giác mềm_mại và sang_trọng , với hệ_sinh_thái tri_thức y_học kết_hợp giữa hai trụ_cột giáo_dục nghề_nghiệp và khoa_học công_nghệ , viện_hàn_lâm_y_học mang đến cho bạn những giá_trị công_nhận mang tầm quốc_tế , giúp khẳng_định lợi_thế cạnh_tranh trên thị_trường lao_động và đồng_hành vững_chắc trong hành_trình khởi_sự kinh_doanh lĩnh_vực chăm_sóc sức_khỏe .","kích_thước gói tiện_lợi , cảm_giác mềm_mại và sang_trọng , với hệ_sinh_thái tri_thức y_học kết_hợp giữa hai trụ_cột giáo_dục nghề_nghiệp và khoa_học công_nghệ , viện_@@ hà@@ n_l@@ âm_@@ y_học mang đến cho bạn những giá_trị công_nhận mang tầm quốc_tế , giúp khẳng_định lợi_thế cạnh_tranh trên thị_trường lao_động và đồng_hành vững_chắc trong hành_trình khởi_sự kinh_doanh lĩnh_vực chăm_sóc sức_@@ kh@@ ỏ@@ e ."
"Nhẹ nhàng trên da, Cảm giác mềm mại và sang trọng, Thân thiện với môi trường và bền vững, sản phẩm rất tốt đã sử dụng nhiều lần","nhẹ_nhàng trên da , cảm_giác mềm_mại và sang_trọng , thân_thiện với môi_trường và bền_vững , sản_phẩm rất tốt đã sử_dụng nhiều lần",5,tích cực,"nhẹ_nhàng trên da , cảm_giác mềm_mại và sang_trọng , thân_thiện với môi_trường và bền_vững , sản_phẩm rất tốt đã sử_dụng nhiều lần","nhẹ_nhàng trên da , cảm_giác mềm_mại và sang_trọng , thân_thiện với môi_trường và bền_vững , sản_phẩm rất tốt đã sử_dụng nhiều lần"
"Cảm giác mềm mại và sang trọng, Giá trị tuyệt vời cho số tiền bỏ ra, shop đóng gói và giao hàng nhanh","cảm_giác mềm_mại và sang_trọng , giá_trị tuyệt_vời cho số tiền bỏ ra , shop đóng_gói và giao hàng nhanh",5,tích cực,"cảm_giác mềm_mại và sang_trọng , giá_trị tuyệt_vời cho số tiền bỏ ra , shop đóng_gói và giao hàng nhanh","cảm_giác mềm_mại và sang_trọng , giá_trị tuyệt_vời cho số tiền bỏ ra , shop đóng_gói và giao hàng nhanh"
"Thân thiện với môi trường và bền vững, Nhẹ nhàng trên da, Lâu dài và bền, Thiết kế đẹp mắt, Hoàn hảo cho việc sử dụng hàng ngày,","thân_thiện với môi_trường và bền_vững , nhẹ_nhàng trên da , lâu_dài và bền , thiết_kế đẹp_mắt , hoàn_hảo cho việc sử_dụng hàng ngày ,",5,tích cực,"thân_thiện với môi_trường và bền_vững , nhẹ_nhàng trên da , lâu_dài và bền , thiết_kế đẹp_mắt , hoàn_hảo cho việc sử_dụng hàng ngày ,","thân_thiện với môi_trường và bền_vững , nhẹ_nhàng trên da , lâu_dài và bền , thiết_kế đẹp_mắt , hoàn_hảo cho việc sử_dụng hàng ngày ,"
"Giao hàng khá nhanh, đầy đủ sản phẩm, giấy mềm, ít bụi, dai, sẽ quay lại nếu có nhu cầu, hình ảnh không liên quan","giao hàng khá nhanh , đầy_đủ sản_phẩm , giấy mềm , ít bụi , dai , sẽ quay lại nếu có nhu_cầu , hình_ảnh không liên_quan",5,tích cực,"giao hàng khá nhanh , đầy_đủ sản_phẩm , giấy mềm , ít bụi , dai , sẽ quay lại nếu có nhu_cầu , hình_ảnh không liên_quan","giao hàng khá nhanh , đầy_đủ sản_phẩm , giấy mềm , ít bụi , dai , sẽ quay lại nếu có nhu_cầu , hình_ảnh không liên_quan"
"Hoàn hảo cho việc sử dụng hàng ngày, Thiết kế đẹp mắt, Nhẹ nhàng trên da, săn sale.đc giá rẻ, shop giao nhanh","hoàn_hảo cho việc sử_dụng hàng ngày , thiết_kế đẹp_mắt , nhẹ_nhàng trên da , săn sale . được giá rẻ , shop giao nhanh",5,tích cực,"hoàn_hảo cho việc sử_dụng hàng ngày , thiết_kế đẹp_mắt , nhẹ_nhàng trên da , săn sale . được giá rẻ , shop giao nhanh","hoàn_hảo cho việc sử_dụng hàng ngày , thiết_kế đẹp_mắt , nhẹ_nhàng trên da , săn sale . được giá rẻ , shop giao nhanh"
"Giá trị tuyệt vời cho số tiền bỏ ra, Hoàn hảo cho việc sử dụng hàng ngày, Bao bì tiện lợi, Thiết kế đẹp mắt","giá_trị tuyệt_vời cho số tiền bỏ ra , hoàn_hảo cho việc sử_dụng hàng ngày , bao_bì tiện_lợi , thiết_kế đẹp_mắt",5,tích cực,"giá_trị tuyệt_vời cho số tiền bỏ ra , hoàn_hảo cho việc sử_dụng hàng ngày , bao_bì tiện_lợi , thiết_kế đẹp_mắt","giá_trị tuyệt_vời cho số tiền bỏ ra , hoàn_hảo cho việc sử_dụng hàng ngày , bao_bì tiện_lợi , thiết_kế đẹp_mắt"
"Bao bì tiện lợi, Hoàn hảo cho việc sử dụng hàng ngày,","bao_bì tiện_lợi , hoàn_hảo cho việc sử_dụng hàng ngày ,",5,tích cực,"bao_bì tiện_lợi , hoàn_hảo cho việc sử_dụng hàng ngày ,","bao_bì tiện_lợi , hoàn_hảo cho việc sử_dụng hàng ngày ,"
"Lâu dài và bền, Thân thiện với môi trường và bền vững, Giao hàng nhanh.","lâu_dài và bền , thân_thiện với môi_trường và bền_vững , giao hàng nhanh .",5,tích cực,"lâu_dài và bền , thân_thiện với môi_trường và bền_vững , giao hàng nhanh .","lâu_dài và bền , thân_thiện với môi_trường và bền_vững , giao hàng nhanh ."
"sốt giao hàng nhanh đóng gói cẩn thận với mềm mỏng dai thiết kế đẹp mắt mua ở trang su được khuyến mãi nhiều cho shop 5 sạol,jf,mv .vbc","sốt giao hàng nhanh đóng_gói cẩn_thận với mềm_mỏng dai_thiết_kế đẹp_mắt mua ở trang_su được khuyến_mãi nhiều cho shop 5 sạol , jf , mv . vbc",5,tích cực,"sốt giao hàng nhanh đóng_gói cẩn_thận với mềm_mỏng dai_thiết_kế đẹp_mắt mua ở trang_su được khuyến_mãi nhiều cho shop 5 sạol , jf , mv . vbc","sốt giao hàng nhanh đóng_gói cẩn_thận với mềm_mỏng da@@ i_th@@ iết_kế đẹp_mắt mua ở trang_@@ su được khuyến_mãi nhiều cho shop 5 sạ@@ ol , j@@ f , m@@ v . v@@ b@@ c"
"Khăn giấy chất lượng cao, Kích thước gói tiện lợi, Hoàn hảo cho việc sử dụng hàng ngày, Lâu dài và bền, Cảm giác mềm mại và sang trọng, Giá trị tuyệt vời cho số tiền bỏ ra,","khăn giấy chất_lượng lượng cao , kích_thước gói tiện_lợi , hoàn_hảo cho việc sử_dụng hàng ngày , lâu_dài và bền , cảm_giác mềm_mại và sang_trọng , giá_trị tuyệt_vời cho số tiền bỏ ra ,",5,tích cực,"khăn giấy chất_lượng_lượng cao , kích_thước gói tiện_lợi , hoàn_hảo cho việc sử_dụng hàng ngày , lâu_dài và bền , cảm_giác mềm_mại và sang_trọng , giá_trị tuyệt_vời cho số tiền bỏ ra ,","khăn giấy chất_lượng lượng cao , kích_thước gói tiện_lợi , hoàn_hảo cho việc sử_dụng hàng ngày , lâu_dài và bền , cảm_giác mềm_mại và sang_trọng , giá_trị tuyệt_vời cho số tiền bỏ ra ,"
cũng bền nha,cũng bền_nha,5,tích cực,cũng bền_nha,cũng bền_@@ nha
"Độ bền đáng tin cậy, Rất bền, Giấy bền,","độ bền_đáng tin_cậy , rất bền , giấy bền ,",5,tích cực,"độ bền_đáng_tin_cậy , rất bền , giấy bền ,","độ bề@@ n_đ@@ áng tin_cậy , rất bền , giấy bền ,"
"Kích thước gói tiện lợi, Cảm giác mềm mại và sang trọng, ..Đã nhận hàng đủ số lượng..Đóng gói cẩn thận..55555 Sao cho Shop.","kích_thước gói tiện_lợi , cảm_giác mềm_mại và sang_trọng , . đã nhận hàng đủ số_lượng . đóng_gói cẩn_thận . 55555 sao cho shop .",5,tích cực,"kích_thước gói tiện_lợi , cảm_giác mềm_mại và sang_trọng , . đã nhận hàng đủ số_lượng . đóng_gói cẩn_thận . 55555 sao cho shop .","kích_thước gói tiện_lợi , cảm_giác mềm_mại và sang_trọng , . đã nhận hàng đủ số_lượng . đóng_gói cẩn_thận . 55@@ 555 sao cho shop ."
"Khăn giấy chất lượng cao, Nhẹ nhàng trên da, Hoàn hảo cho việc sử dụng hàng ngày, Bao bì tiện lợi, Cảm giác mềm mại và sang trọng,","khăn giấy chất_lượng lượng cao , nhẹ_nhàng trên da , hoàn_hảo cho việc sử_dụng hàng ngày , bao_bì tiện_lợi , cảm_giác mềm_mại và sang_trọng ,",5,tích cực,"khăn giấy chất_lượng_lượng cao , nhẹ_nhàng trên da , hoàn_hảo cho việc sử_dụng hàng ngày , bao_bì tiện_lợi , cảm_giác mềm_mại và sang_trọng ,","khăn giấy chất_lượng lượng cao , nhẹ_nhàng trên da , hoàn_hảo cho việc sử_dụng hàng ngày , bao_bì tiện_lợi , cảm_giác mềm_mại và sang_trọng ,"
"Giao hàng nhanh, đúng và đủ số lượng sản phẩm, săn được giá sale rẻ, chất lượng sản phẩm ok, đã dùng thường xuyên","giao hàng nhanh , đúng và đủ số_lượng sản_phẩm , săn được giá sale rẻ , chất_lượng lượng sản_phẩm ok , đã dùng thường_xuyên",5,tích cực,"giao hàng nhanh , đúng và đủ số_lượng sản_phẩm , săn được giá sale rẻ , chất_lượng_lượng sản_phẩm_ok , đã dùng thường_xuyên","giao hàng nhanh , đúng và đủ số_lượng sản_phẩm , săn được giá sale rẻ , chất_lượng lượng sản_phẩm ok , đã dùng thường_xuyên"
"Cảm giác mềm mại và sang trọng, Thân thiện với môi trường và bền vững, Lâu dài và bền, Giá trị tuyệt vời cho số tiền bỏ ra, Nhẹ nhàng trên da, Hoàn hảo cho việc sử dụng hàng ngày, Hoàn hảo cho việc sử dụng hàng ngày,","cảm_giác mềm_mại và sang_trọng , thân_thiện với môi_trường và bền_vững , lâu_dài và bền , giá_trị tuyệt_vời cho số tiền bỏ ra , nhẹ_nhàng trên da , hoàn_hảo cho việc sử_dụng hàng ngày , hoàn_hảo cho việc sử_dụng hàng ngày ,",3,trung lập,"cảm_giác mềm_mại và sang_trọng , thân_thiện với môi_trường và bền_vững , lâu_dài và bền , giá_trị tuyệt_vời cho số tiền bỏ ra , nhẹ_nhàng trên da , hoàn_hảo cho việc sử_dụng hàng ngày , hoàn_hảo cho việc sử_dụng hàng ngày ,","cảm_giác mềm_mại và sang_trọng , thân_thiện với môi_trường và bền_vững , lâu_dài và bền , giá_trị tuyệt_vời cho số tiền bỏ ra , nhẹ_nhàng trên da , hoàn_hảo cho việc sử_dụng hàng ngày , hoàn_hảo cho việc sử_dụng hàng ngày ,"
"Tuyệt vời😍 quá ok , rất hay và tuyệt vời , Cảm giác mềm mại và sang trọng, Thân thiện với môi trường và bền vững,","tuyệt_vời tuyệt_vời quá ok , rất hay và tuyệt_vời , cảm_giác mềm_mại và sang_trọng , thân_thiện với môi_trường và bền_vững ,",5,tích cực,"tuyệt_vời tuyệt_vời quá ok , rất hay và tuyệt_vời , cảm_giác mềm_mại và sang_trọng , thân_thiện với môi_trường và bền_vững ,","tuyệt_vời tuyệt_vời quá ok , rất hay và tuyệt_vời , cảm_giác mềm_mại và sang_trọng , thân_thiện với môi_trường và bền_vững ,"
"Cảm giác mềm mại và sang trọng, Nhẹ nhàng trên da, Lâu dài và bền,","cảm_giác mềm_mại và sang_trọng , nhẹ_nhàng trên da , lâu_dài và bền ,",5,tích cực,"cảm_giác mềm_mại và sang_trọng , nhẹ_nhàng trên da , lâu_dài và bền ,","cảm_giác mềm_mại và sang_trọng , nhẹ_nhàng trên da , lâu_dài và bền ,"
