text,cleaned_text,rating,sentiment_label,tokens_word,tokens_subword,source
Đúng với mô tả:dung Chất lượng sản phẩm:cực tệ giao hàng mở ra thì ốp lõm móp méo đeo vào máy ko ôm máy ko khít máy,đúng với mô_tả_dung chất_lượng lượng sản_phẩm cực_tệ giao hàng mở ra thì ốp lõm móp méo đeo vào máy không ôm máy không khít máy,1,tiêu cực,đúng với mô_tả_dung chất_lượng_lượng sản_phẩm cực_tệ giao hàng mở ra thì ốp lõm móp méo đeo vào máy không ôm máy không khít máy,đúng với mô_t@@ ả@@ _d@@ ung chất_lượng lượng sản_phẩm cực_t@@ ệ giao hàng mở ra thì ốp lõm móp méo đeo vào máy không ôm máy không khít máy,all_bad_reviews
"Màu sắc:navy Đúng với mô tả:yep Mình thích form áo kiểu này, nhìn cơ thể gọn hơn","màu_sắc navy đúng với mô_tả yep mình thích form áo kiểu này , nhìn cơ_thể gọn hơn",5,tích cực,"màu_sắc navy đúng với mô_tả yep mình thích form áo kiểu này , nhìn cơ_thể gọn hơn","màu_sắc nav@@ y đúng với mô_tả ye@@ p mình thích form áo kiểu này , nhìn cơ_thể gọn hơn",all_good_reviews
Màu sắc:trắng tinhhh nha Chất liệu:vải mình thấy khá ok nhưng có vẻ rất dễ nhăn mình m53 43kg mặc size M khá ok đáng tiền nha,màu_sắc trắng tinh_nha chất_lượng liệu vải mình thấy khá ok nhưng có_vẻ rất dễ nhăn mình m53 43 kg mặc_kích_cỡ mình khá ok_đáng tiền nha,5,tích cực,màu_sắc trắng tinh_nha chất_lượng_liệu vải mình thấy khá ok nhưng có_vẻ rất dễ nhăn mình m53 43 kg mặc_kích_cỡ mình khá ok_đáng tiền nha,màu_sắc trắng tinh_@@ nha chất_lượng liệu vải mình thấy khá ok nhưng có_vẻ rất dễ nhăn mình m@@ 53 43 kg mặc_@@ kích_cỡ mình khá o@@ k_@@ đáng tiền nha,all_good_reviews
Đây là giao kiểu gì,đây là giao kiểu gì,1,tiêu cực,đây là giao kiểu gì,đây là giao kiểu gì,all_bad_reviews
"Thúc đẩy lối sống lành mạnh, Giá trị tuyệt vời cho số tiền bỏ ra, Tăng cường hệ miễn dịch và tăng cường tiêu hóa, Bao bì giữ lạnh đảm bảo tươi ngon, Giá trị tuyệt vời cho số tiền bỏ ra, Tăng cường hệ miễn dịch và tăng cường tiêu hóa,","thúc_đẩy lối sống lành_mạnh , giá_trị tuyệt_vời cho số tiền bỏ ra , tăng_cường hệ miễn_dịch và tăng_cường tiêu_hóa , bao_bì giữ lạnh đảm_bảo tươi ngon , giá_trị tuyệt_vời cho số tiền bỏ ra , tăng_cường hệ miễn_dịch và tăng_cường tiêu_hóa ,",5,tích cực,"thúc_đẩy lối sống lành_mạnh , giá_trị tuyệt_vời cho số tiền bỏ ra , tăng_cường_hệ miễn_dịch và tăng_cường tiêu_hóa , bao_bì giữ lạnh đảm_bảo tươi_ngon , giá_trị tuyệt_vời cho số tiền bỏ ra , tăng_cường_hệ miễn_dịch và tăng_cường_tiêu_hóa ,","thúc_đẩy lối sống lành_mạnh , giá_trị tuyệt_vời cho số tiền bỏ ra , tăng_cường hệ miễn_dịch và tăng_cường tiêu_h@@ ó@@ a , bao_bì giữ lạnh đảm_bảo tươi ngon , giá_trị tuyệt_vời cho số tiền bỏ ra , tăng_cường hệ miễn_dịch và tăng_cường tiêu_h@@ ó@@ a ,",all_reviews
"[TB] MUA GÓI DATA - LÊN MẠNG THẢ GA Soạn VM80 gửi 191: 80.000đ/30 ngày có 30GB tốc độ cao (1GB/ngày), thoải mái truy cập Internet. Gói cước gia hạn sau 30 ngày. Chi tiết LH 198 (0đ).","tb mua gói data lên mạng thả ga soạn vm80 gửi 191 80.000 đ 30 ngày có 30 gb tốc_độ cao 1 gb ngày , thoải_mái truy_cập internet . gói cước gia_hạn sau 30 ngày . chi_tiết lh 198 0 đ .",5,tích cực,"tb mua gói data lên mạng thả ga soạn vm80 gửi 191 80.000 đ 30 ngày có 30 gb tốc_độ cao 1 gb ngày , thoải_mái truy_cập internet . gói cước gia_hạn sau 30 ngày . chi_tiết lh 198 0 đ .","t@@ b mua gói data lên mạng thả ga soạn v@@ m@@ 80 gửi 191 80.000 đ 30 ngày có 30 g@@ b tốc_độ cao 1 g@@ b ngày , thoải_mái truy_cập internet . gói cước gia_hạn sau 30 ngày . chi_tiết l@@ h 198 0 đ .",all_good_reviews
Hàng tốt thì mình cũng nên có cái này là do người ta không có gì là,hàng tốt thì mình cũng_nên có cái này là do người ta không có gì là,5,tích cực,hàng tốt thì mình cũng_nên có cái này là do người ta không có gì là,hàng tốt thì mình cũng_nên có cái này là do người ta không có gì là,all_good_reviews
"Chất liệu:dán Màu sắc:ổn Đúng với mô tả:tạm Dùng tạm đc, nét to nhìn hơi giả, nên cân nhắc trc khi mua","chất_lượng liệu dán màu_sắc ổn đúng với mô_tả tạm dùng tạm được , nét to nhìn hơi giả , nên cân_nhắc trc khi mua",3,tích cực,"chất_lượng_liệu dán màu_sắc ổn đúng với mô_tả tạm dùng tạm được , nét to nhìn hơi giả , nên cân_nhắc trc khi mua","chất_lượng liệu dán màu_sắc ổn đúng với mô_tả tạm dùng tạm được , nét to nhìn hơi giả , nên cân_nhắc tr@@ c khi mua",all_bad_reviews
Đố mng biết quả gì đây 🤭🤭 của khách dâng lễ. Lần đầu đc ăn. Ăn hết luôn 1 khay 😆😆,đố mọi người biết quả gì đây của khách dâng lễ . lần đầu được ăn . ăn hết luôn 1 khay,2,tiêu cực,đố mọi người biết quả gì đây của khách dâng lễ . lần đầu được ăn . ăn hết luôn 1 khay,đố mọi người biết quả gì đây của khách dâng lễ . lần đầu được ăn . ăn hết luôn 1 khay,all_bad_reviews
Vận chuyển nhanh quá,vận_chuyển nhanh quá,5,tích cực,vận_chuyển nhanh quá,vận_chuyển nhanh quá,all_reviews
"Hàng nhăn nheo , bóp méo , dây túi hơi ngắn","hàng nhăn_nheo , bóp_méo , dây túi hơi ngắn",3,trung lập,"hàng nhăn_nheo , bóp_méo , dây túi hơi ngắn","hàng nhăn_nheo , bóp_méo , dây túi hơi ngắn",all_bad_reviews
"Mình đã mua và đọc được 3 chương đầu (khoảng hơn 50 trang; chiếm 1/4 quyển sách) mình có nhận xét như sau: Sách thiết kế đẹp, bìa chắc chắn, giấy cứng, giá phù hợp. Nói đây là sách hay nhất mọi thời đại về cách làm giàu là quá lố! Phần nội dung không có gì đặc biệt, thiếu sự hấp dẫn, tính ứng dụng ko cao. Mình hơi thất vọng sau khi mua","mình đã mua và đọc được 3 chương đầu khoảng hơn 50 trang chiếm 1 4 quyển sách mình có nhận_xét như sau sách thiết_kế đẹp , bìa chắc_chắn , giấy cứng , giá phù_hợp . nói đây là sách hay nhất mọi thời_đại về cách làm_giàu là quá lố !_phần nội_dung không có gì đặc_biệt , thiếu sự hấp_dẫn , tính ứng_dụng không cao . mình hơi thất_vọng sau khi mua",1,tiêu cực,"mình đã mua và đọc được 3 chương đầu khoảng hơn 50 trang chiếm 1 4 quyển sách mình có nhận_xét như sau sách thiết_kế_đẹp , bìa chắc_chắn , giấy cứng , giá phù_hợp . nói đây là sách hay nhất mọi thời_đại về cách làm_giàu là quá lố ! _phần_nội_dung không có gì đặc_biệt , thiếu sự hấp_dẫn , tính ứng_dụng không cao . mình hơi thất_vọng sau khi mua","mình đã mua và đọc được 3 chương đầu khoảng hơn 50 trang chiếm 1 4 quyển sách mình có nhận_xét như sau sách thiết_kế đẹp , bìa chắc_chắn , giấy cứng , giá phù_hợp . nói đây là sách hay nhất mọi thời_đại về cách làm_giàu là quá lố !@@ _@@ phần nội_dung không có gì đặc_biệt , thiếu sự hấp_dẫn , tính ứng_dụng không cao . mình hơi thất_vọng sau khi mua",all_reviews
Hhhhhhhhhhhh,giờ,4,tích cực,giờ,giờ,all_reviews
"giao 2 quần trùng màu, chất lượng tạm","giao 2 quần_trùng màu , chất_lượng lượng tạm",3,trung lập,"giao 2 quần_trùng màu , chất_lượng_lượng tạm","giao 2 qu@@ ần_tr@@ ùng màu , chất_lượng lượng tạm",all_reviews
"Vải mềm mịn, Nhiều màu sắc đẹp, Dễ phối cùng các trang phục khác, Nhiều lựa chọn kích cỡ, Phù hợp với nhiều dịp khác nhau, tạm ổn.","vải mềm mịn , nhiều màu_sắc_đẹp , dễ_phối cùng các trang_phục khác , nhiều lựa_chọn kích_cỡ , phù_hợp với nhiều dịp khác nhau , tạm ổn .",5,tích cực,"vải mềm mịn , nhiều màu_sắc_đẹp , dễ_phối cùng các trang_phục khác , nhiều lựa_chọn kích_cỡ , phù_hợp với nhiều dịp khác nhau , tạm ổn .","vải mềm mịn , nhiều màu_@@ sắc_đẹp , dễ_@@ phối cùng các trang_phục khác , nhiều lựa_chọn kích_cỡ , phù_hợp với nhiều dịp khác nhau , tạm ổn .",all_reviews
"Giao hàng nhanh, chất vải dầy dặn, nói chung đẹp lắm. Màu lạ 🫶🏻🫶🏻","giao hàng nhanh , chất_lượng vải dầy_dặn , nói_chung đẹp lắm . màu lạ",5,tích cực,"giao hàng nhanh , chất_lượng vải dầy_dặn , nói_chung đẹp lắm . màu lạ","giao hàng nhanh , chất_lượng vải d@@ ầy_@@ dặn , nói_chung đẹp lắm . màu lạ",all_good_reviews
"mình mua rất nhìu lần lắm, săn dc giá rẻ, chất lượng xài rất ổn nha, mọi người nên mua nhé, dùng hết lại mua tios nha, cam on shop","mình mua rất nhìu lần lắm , săn được giá rẻ , chất_lượng lượng dùng rất ổn_nha , mọi người nên mua nhé , dùng hết lại mua tios_nha , cam_on shop",5,tích cực,"mình mua rất nhìu lần lắm , săn được giá rẻ , chất_lượng_lượng dùng rất ổn_nha , mọi người nên mua nhé , dùng hết lại mua tios_nha , cam_on shop","mình mua rất nh@@ ìu lần lắm , săn được giá rẻ , chất_lượng lượng dùng rất ổn_@@ nha , mọi người nên mua nhé , dùng hết lại mua ti@@ os@@ _nh@@ a , cam_@@ on shop",all_reviews
"Thân thiện với môi trường và bền vững, Hoàn hảo cho việc sử dụng hàng ngày, Lâu dài và bền,.Đã mua rất nhiều lần.","thân_thiện với môi_trường và bền_vững , hoàn_hảo cho việc sử_dụng hàng ngày , lâu_dài và bền , . đã mua rất nhiều lần .",5,tích cực,"thân_thiện với môi_trường và bền_vững , hoàn_hảo cho việc sử_dụng hàng ngày , lâu_dài và bền , . đã mua rất nhiều lần .","thân_thiện với môi_trường và bền_vững , hoàn_hảo cho việc sử_dụng hàng ngày , lâu_dài và bền , . đã mua rất nhiều lần .",all_reviews
Sp đúng như mô tả Tai nghe âm thanh chuẩn hay,sp đúng như mô_tả tai nghe âm_thanh chuẩn hay,5,tích cực,sp đúng như mô_tả_tai nghe âm_thanh chuẩn hay,sp đúng như mô_tả tai nghe âm_thanh chuẩn hay,all_good_reviews
màu lên rất đẹp đúng mô tả nhưng có 1-2 tờ dán từ hôm qua mà nay vẫn chả thấy lên màu,màu lên rất đẹp đúng mô_tả nhưng có 1 2 tờ dán từ hôm_qua mà nay vẫn chả thấy lên màu,3,tích cực,màu lên rất đẹp đúng mô_tả nhưng có 1 2 tờ dán từ hôm_qua mà nay vẫn chả thấy lên màu,màu lên rất đẹp đúng mô_tả nhưng có 1 2 tờ dán từ hôm_qua mà nay vẫn chả thấy lên màu,all_bad_reviews
Chất lượng sản phẩm:tốt Tính năng nổi bật:căn 11 điểm ko có nhưng,chất_lượng lượng sản_phẩm tốt tính_năng nổi_bật căn 11 điểm không có nhưng,5,tích cực,chất_lượng lượng sản_phẩm tốt tính_năng nổi_bật căn 11 điểm không có nhưng,chất_lượng lượng sản_phẩm tốt tính_năng nổi_bật căn 11 điểm không có nhưng,all_good_reviews
Lần trước mình có mua 1 đôi 36 thấy OK nên mua cho e đôi 35 này về sốc luôn to hơn đôi 36 trc còn thiếu cham còn k ok bằng,lần trước mình có mua 1 đôi 36 thấy ok nên mua cho e đôi 35 này về sốc luôn to hơn đôi 36 trc còn thiếu cham còn không ok bằng,1,tiêu cực,lần trước mình có mua 1 đôi 36 thấy ok nên mua cho e đôi 35 này về sốc luôn to hơn đôi 36 trc còn thiếu cham còn không ok bằng,lần trước mình có mua 1 đôi 36 thấy ok nên mua cho e đôi 35 này về sốc luôn to hơn đôi 36 tr@@ c còn thiếu cham còn không ok bằng,all_bad_reviews
áo bị dính bẩn và dơ kh bt shop có kiểm tra hàng khi giao kh????,áo bị dính bẩn và dơ không biết shop có kiểm_tra hàng khi giao không ?,2,tiêu cực,áo bị dính bẩn và dơ không biết shop có kiểm_tra hàng khi giao không ?,áo bị dính bẩn và dơ không biết shop có kiểm_tra hàng khi giao không ?,all_bad_reviews
"không hiểu shop chuẩn bị đơn hàng thế nào nhưng 1 áo được gấp gọn gàng và 1 áo được vo vún vào túi, áo đã lột trái, trông như đã được thử :).","không hiểu shop chuẩn_bị_đơn hàng thế_nào nhưng 1 áo được gấp gọn_gàng và 1 áo được vo vún vào túi , áo đã lột trái , trông như đã được thử .",1,tiêu cực,"không hiểu shop chuẩn_bị_đơn hàng thế_nào nhưng 1 áo được gấp gọn_gàng và 1 áo được vo vún vào túi , áo đã lột trái , trông như đã được thử .","không hiểu shop chuẩn_@@ bị_đơn hàng thế_nào nhưng 1 áo được gấp gọn_gàng và 1 áo được vo v@@ ún vào túi , áo đã lột trái , trông như đã được thử .",all_bad_reviews
Chất lượng sản phẩm ok nha . Giao hàng nhanh chóng . Bé nhà mình thích,chất_lượng lượng sản_phẩm ok_nha . giao hàng nhanh_chóng . bé nhà mình thích,5,tích cực,chất_lượng lượng sản_phẩm ok_nha . giao hàng nhanh_chóng . bé nhà mình thích,chất_lượng lượng sản_phẩm ok@@ _nh@@ a . giao hàng nhanh_chóng . bé nhà mình thích,all_reviews
Mua 2 về còn 1 sản phẩm như cl,mua 2 về còn 1 sản_phẩm như cl,1,tiêu cực,mua 2 về còn 1 sản_phẩm như cl,mua 2 về còn 1 sản_phẩm như c@@ l,all_bad_reviews
Tính năng nổi bật:tốt Rẻ đẹp ❤,tính_năng nổi_bật tốt rẻ đẹp yêu_thích,5,tích cực,tính_năng nổi_bật tốt rẻ đẹp yêu_thích,tính_năng nổi_bật tốt rẻ đẹp yê@@ u_th@@ ích,all_good_reviews
"Đúng với mô tả:giống với hình của shop Chất liệu:nhựa với kim loại Màu sắc:xám Cái chống trượt bị lệch, gọng hơi rít, đeo hơi khó chịu với shop giao kco chống sốc gì hết:))","đúng với mô_tả giống với hình của shop chất_lượng liệu nhựa với kim_loại màu_sắc xám cái chống trượt bị lệch , gọng hơi rít , đeo hơi khó_chịu với shop giao kco chống sốc gì hết",3,trung lập,"đúng với mô_tả giống với hình của shop chất_lượng_liệu nhựa với kim_loại màu_sắc xám cái chống trượt bị lệch , gọng hơi rít , đeo hơi khó_chịu với shop giao kco chống sốc gì hết","đúng với mô_tả giống với hình của shop chất_lượng liệu nhựa với kim_loại màu_sắc xám cái chống trượt bị lệch , gọng hơi rít , đeo hơi khó_chịu với shop giao k@@ co chống sốc gì hết",all_bad_reviews
Trầy xước hơi bị nhiều,trầy xước hơi bị nhiều,3,tiêu cực,trầy xước hơi bị nhiều,trầy xước hơi bị nhiều,all_bad_reviews
"Khăn giấy chất lượng cao, Hoàn hảo cho việc sử dụng hàng ngày, giấy mềm mịn thấm hút tốt,giao hàng nhanh","khăn giấy chất_lượng lượng cao , hoàn_hảo cho việc sử_dụng hàng ngày , giấy mềm mịn thấm hút tốt , giao hàng nhanh",5,tích cực,"khăn giấy chất_lượng_lượng cao , hoàn_hảo cho việc sử_dụng hàng ngày , giấy mềm mịn thấm hút tốt , giao hàng nhanh","khăn giấy chất_lượng lượng cao , hoàn_hảo cho việc sử_dụng hàng ngày , giấy mềm mịn thấm hút tốt , giao hàng nhanh",all_reviews
Đúng với mô tả:đúng,đúng với mô_tả đúng,1,tiêu cực,đúng với mô_tả đúng,đúng với mô_tả đúng,all_bad_reviews
Đúng với mô tả:độ hoàn thiện viền ốp ko tốt,đúng với mô_tả_độ hoàn_thiện viền ốp không tốt,1,tiêu cực,đúng với mô_tả_độ hoàn_thiện viền ốp không tốt,đúng với mô_t@@ ả_@@ độ hoàn_thiện viền ốp không tốt,all_bad_reviews
